#node	identifier	x_position	y_position	color	annotation
SLC1A3	9606.ENSP00000265113	0.6055510698425516	0.33154246100519935	rgb(117,117,239)	Excitatory amino acid transporter 1; Sodium-dependent, high-affinity amino acid transporter that mediates the uptake of L-glutamate and also L-aspartate and D-aspartate. Functions as a symporter that transports one amino acid molecule together with two or three Na(+) ions and one proton, in parallel with the counter-transport of one K(+) ion. Mediates Cl(-) flux that is not coupled to amino acid transport; this avoids the accumulation of negative charges due to aspartate and Na(+) symport. Plays a redundant role in the rapid removal of released glutamate from the synaptic cleft, which  [...] 
SLC25A18	9606.ENSP00000329033	0.4471336293903916	0.8010398613518198	rgb(117,117,239)	Mitochondrial glutamate carrier 2; Involved in the transport of glutamate across the inner mitochondrial membrane. Glutamate is cotransported with H(+).
SLC27A1	9606.ENSP00000252595	0.6302583770690352	0.28240901213171576	rgb(117,117,239)	Long-chain fatty acid transport protein 1; Mediates the ATP-dependent import of long-chain fatty acids (LCFA) into the cell by mediating their translocation at the plasma membrane. Has also an acyl-CoA ligase activity for long-chain and very-long-chain fatty acids. May act directly as a bona fide transporter, or alternatively, in a cytoplasmic or membrane- associated multimeric protein complex to trap and draw fatty acids towards accumulation. Plays a pivotal role in regulating available LCFA substrates from exogenous sources in tissues undergoing high levels of beta-oxidation or trigl [...] 
SLC44A1	9606.ENSP00000363852	0.6251715785224062	0.8283362218370884	rgb(117,117,239)	Choline transporter-like protein 1; Choline transporter. May be involved in membrane synthesis and myelin production; Belongs to the CTL (choline transporter-like) family.
SLC44A2	9606.ENSP00000466664	0.8032095276544207	0.07495667244367418	rgb(117,117,239)	Choline transporter-like protein 2; Isoform 1, but not isoform 3, exhibits some choline transporter activity; Belongs to the CTL (choline transporter-like) family.
SLC4A4	9606.ENSP00000393557	0.2589220831651191	0.8447140381282496	rgb(117,117,239)	Electrogenic sodium bicarbonate cotransporter 1; Electrogenic sodium/bicarbonate cotransporter with a Na(+):HCO3(-) stoichiometry varying from 1:2 to 1:3. May regulate bicarbonate influx/efflux at the basolateral membrane of cells and regulate intracellular pH. Belongs to the anion exchanger (TC 2.A.31) family.
SLC7A5	9606.ENSP00000261622	0.18262010496568432	0.5280762564991335	rgb(117,117,239)	Large neutral amino acids transporter small subunit 1; The heterodimer with SLC3A2 functions as sodium-independent, high-affinity transporter that mediates uptake of large neutral amino acids such as phenylalanine, tyrosine, L-DOPA, leucine, histidine, methionine and tryptophan. Functions as an amino acid exchanger. May play a role in the transport of L-DOPA across the blood-brain barrier (By similarity). May act as the major transporter of tyrosine in fibroblasts (Probable). May mediate blood-to-retina L-leucine transport across the inner blood-retinal barrier (By similarity). Can med [...] 
SLC9A3R1	9606.ENSP00000262613	0.28471941865159467	0.43682842287694973	rgb(117,239,203)	Na(+)/H(+) exchange regulatory cofactor NHE-RF1; Scaffold protein that connects plasma membrane proteins with members of the ezrin/moesin/radixin family and thereby helps to link them to the actin cytoskeleton and to regulate their surface expression. Necessary for recycling of internalized ADRB2. Was first known to play a role in the regulation of the activity and subcellular location of SLC9A3. Necessary for cAMP-mediated phosphorylation and inhibition of SLC9A3. May enhance Wnt signaling. May participate in HTR4 targeting to microvilli (By similarity). Involved in the regulation of  [...] 
SLC9A3R2	9606.ENSP00000408005	0.19788050060557127	0.43214904679376087	rgb(117,239,204)	Na(+)/H(+) exchange regulatory cofactor NHE-RF2; Scaffold protein that connects plasma membrane proteins with members of the ezrin/moesin/radixin family and thereby helps to link them to the actin cytoskeleton and to regulate their surface expression. Necessary for cAMP-mediated phosphorylation and inhibition of SLC9A3. May also act as scaffold protein in the nucleus.
SMAP2	9606.ENSP00000361803	0.7726887363746467	0.15138648180242634	rgb(117,117,239)	Stromal membrane-associated protein 2; GTPase activating protein that acts on ARF1. Can also activate ARF6 (in vitro). May play a role in clathrin-dependent retrograde transport from early endosomes to the trans-Golgi network (By similarity).
SNTB1	9606.ENSP00000378965	0.09105773112636253	0.2660311958405546	rgb(117,117,239)	Beta-1-syntrophin; Adapter protein that binds to and probably organizes the subcellular localization of a variety of membrane proteins. May link various receptors to the actin cytoskeleton and the dystrophin glycoprotein complex; Belongs to the syntrophin family.
SNTB2	9606.ENSP00000338191	0.47765442067016556	0.12954939341421146	rgb(117,117,239)	Beta-2-syntrophin; Adapter protein that binds to and probably organizes the subcellular localization of a variety of membrane proteins. May link various receptors to the actin cytoskeleton and the dystrophin glycoprotein complex. May play a role in the regulation of secretory granules via its interaction with PTPRN.
SNX1	9606.ENSP00000261889	0.6059144125958822	0.6146447140381284	rgb(117,117,239)	Sorting nexin-1; Involved in several stages of intracellular trafficking. Interacts with membranes containing phosphatidylinositol 3-phosphate (PtdIns(3P)) or phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2). Acts in part as component of the retromer membrane- deforming SNX-BAR subcomplex. The SNX-BAR retromer mediates retrograde transport of cargo proteins from endosomes to the trans-Golgi network (TGN) and is involved in endosome-to-plasma membrane transport for cargo protein recycling. The SNX-BAR subcomplex functions to deform the donor membrane into a tubular profile called e [...] 
SNX12	9606.ENSP00000481314	0.16227291077916836	0.1907712305025997	rgb(117,117,239)	Sorting nexin-12; May be involved in several stages of intracellular trafficking; Belongs to the sorting nexin family.
SNX17	9606.ENSP00000233575	0.4980016148566815	0.6372616984402081	rgb(117,117,239)	Sorting nexin-17; Critical regulator of endosomal recycling of numerous surface proteins, including integrins, signaling receptor and channels. Binds to NPxY sequences in the cytoplasmic tails of target cargos. Associates with retriever and CCC complexes to prevent lysosomal degradation and promote cell surface recycling of numerous cargos such as integrins ITGB1, ITGB5 and their associated alpha subunits. Also required for maintenance of normal cell surface levels of APP and LRP1. Interacts with membranes containing phosphatidylinositol 3-phosphate (PtdIns(3P)).
SNX18	9606.ENSP00000342276	0.6709527654420671	0.8119584055459272	rgb(117,117,239)	Sorting nexin-18; Involved in endocytosis and intracellular vesicle trafficking, both during interphase and at the end of mitosis. Required for efficient progress through mitosis and cytokinesis. Required for normal formation of the cleavage furrow at the end of mitosis. Plays a role in endocytosis via clathrin-coated pits, but also clathrin- independent, actin-dependent fluid-phase endocytosis. Plays a role in macropinocytosis. Binds to membranes enriched in phosphatidylinositol 4,5-bisphosphate and promotes membrane tubulation. Stimulates the GTPase activity of DNM2. Promotes DNM2 lo [...] 
SNX27	9606.ENSP00000400333	0.08597093257973355	0.7901213171577123	rgb(117,117,239)	Sorting nexin-27; Involved in the retrograde transport from endosome to plasma membrane, a trafficking pathway that promotes the recycling of internalized transmembrane proteins. Following internalization, endocytosed transmembrane proteins are delivered to early endosomes and recycled to the plasma membrane instead of being degraded in lysosomes. SNX27 specifically binds and directs sorting of a subset of transmembrane proteins containing a PDZ-binding motif at the C- terminus: following interaction with target transmembrane proteins, associates with the retromer complex, preventing e [...] 
SNX3	9606.ENSP00000230085	0.20369398465886152	0.1841421143847487	rgb(117,117,239)	Sorting nexin-3; Phosphoinositide-binding protein required for multivesicular body formation. Specifically binds phosphatidylinositol 3-phosphate (PtdIns(P3)). Also can bind phosphatidylinositol 4-phosphate (PtdIns(P4)), phosphatidylinositol 5-phosphate (PtdIns(P5)) and phosphatidylinositol 3,5-biphosphate (PtdIns(3,5)P2) (By similarity). Plays a role in protein transport between cellular compartments. Together with RAB7A facilitates endosome membrane association of the retromer cargo-selective subcomplex (CSC/VPS). May in part act as component of the SNX3-retromer complex which mediat [...] 
SNX5	9606.ENSP00000366998	0.6189947517157852	0.5717504332755633	rgb(117,117,239)	Sorting nexin-5; Involved in several stages of intracellular trafficking. Interacts with membranes containing phosphatidylinositol 3-phosphate (PtdIns(3P)) or phosphatidylinositol 3,4-bisphosphate (PtdIns(3,4)P2). Acts in part as component of the retromer membrane- deforming SNX-BAR subcomplex. The SNX-BAR retromer mediates retrograde transport of cargo proteins from endosomes to the trans-Golgi network (TGN) and is involved in endosome-to-plasma membrane transport for cargo protein recycling. The SNX-BAR subcomplex functions to deform the donor membrane into a tubular profile called e [...] 
SOD2	9606.ENSP00000446252	0.09614452967299153	0.8556325823223571	rgb(117,117,239)	Superoxide dismutase [Mn], mitochondrial; Destroys superoxide anion radicals which are normally produced within the cells and which are toxic to biological systems. Belongs to the iron/manganese superoxide dismutase family.
SORBS1	9606.ENSP00000360293	0.19788050060557127	0.11317157712305027	rgb(117,117,239)	Sorbin and SH3 domain-containing protein 1; Plays a role in tyrosine phosphorylation of CBL by linking CBL to the insulin receptor. Required for insulin-stimulated glucose transport. Involved in formation of actin stress fibers and focal adhesions (By similarity).
SORBS3	9606.ENSP00000240123	0.30979006863140895	0.29878682842287696	rgb(117,117,239)	Vinexin; Vinexin alpha isoform promotes up-regulation of actin stress fiber formation. Vinexin beta isoform plays a role in cell spreading and enhances the activation of JNK/SAPK in response to EGF stimulation by using its third SH3 domain.
